os,benchmark,durationNs,iteration,buildId
macos,Disk,1781178908,22,55
macos,Disk,1861650980,23,55
macos,Disk,2054387489,24,55
macos,Disk,1951075826,25,55
macos,Disk,2470623021,26,55
macos,Disk,1760746223,27,55
macos,Disk,2416690325,28,55
macos,Disk,2875582384,29,55
macos,Disk,2408058378,30,55
macos,Disk,2636220054,31,55
macos,Disk,2323602237,32,55
macos,Disk,2604315063,33,55
macos,Disk,2564753832,34,55
macos,Disk,1935421282,35,55
macos,Disk,1936230826,36,55
macos,Disk,2102053877,37,55
macos,Disk,2299814454,38,55
macos,Disk,3163954585,39,55
macos,Disk,2450607905,40,55
macos,Disk,2070055135,41,55
macos,Disk,2549724214,42,55
macos,Disk,2996033278,43,55
macos,Disk,1905874017,44,55
macos,Disk,2922303761,45,55
macos,Disk,2027258937,46,55
macos,Disk,2042432039,47,55
macos,Disk,1525236067,48,55
macos,Disk,1434988914,49,55
macos,Disk,2057819601,50,55
macos,Disk,2979163275,51,55
macos,Disk,1635920699,52,55
macos,Disk,1574623644,53,55
macos,Disk,1975298483,54,55
macos,Disk,1244044602,55,55
macos,Disk,1727957253,56,55
macos,Disk,1958784991,57,55
macos,Disk,2247192516,58,55
macos,Disk,2324438535,59,55
macos,Disk,2383117213,60,55
macos,Disk,1817179117,61,55
macos,Disk,2079491737,62,55
macos,Disk,2155791340,63,55
macos,Disk,1494837031,64,55
macos,Disk,1223546720,65,55
macos,Disk,2677106655,66,55
macos,Disk,2442702079,67,55
macos,Disk,1794178509,68,55
macos,Disk,1285181498,69,55
macos,Disk,1411781524,70,55
macos,Disk,2465927550,71,55
macos,Disk,2567076555,72,55
macos,Disk,1834284169,73,55
macos,Disk,1556895307,74,55
macos,Disk,2114050445,75,55
macos,Disk,1944803454,76,55
macos,Disk,3204123879,77,55
macos,Disk,2933161335,78,55
macos,Disk,2359560896,79,55
macos,Disk,1417028592,80,55
macos,Disk,2504853230,81,55
macos,Disk,2925049617,82,55
macos,Disk,3996883646,83,55
macos,Disk,2771702061,84,55
macos,Disk,3974716493,85,55
macos,Disk,4511108372,86,55
macos,Disk,3939823996,87,55
macos,Disk,4232091149,88,55
macos,Disk,3306298326,89,55
macos,Disk,2840012100,90,55
macos,Disk,2065399028,91,55
macos,Disk,2413360548,92,55
macos,Disk,2242218304,93,55
macos,Disk,1930462642,94,55
macos,Disk,1992134994,95,55
macos,Disk,2010177656,96,55
macos,Disk,1957777658,97,55
macos,Disk,2297644788,98,55
macos,Disk,2368854063,99,55
macos,Disk,1915246560,100,55
macos,Memory,869408628,1,55
macos,Memory,867424618,2,55
macos,Memory,868904360,3,55
macos,Memory,859680668,4,55
macos,Memory,869577902,5,55
macos,Memory,872812653,6,55
macos,Memory,866078094,7,55
macos,Memory,873428244,8,55
macos,Memory,866741134,9,55
macos,Memory,864943927,10,55
macos,Memory,983802903,11,55
macos,Memory,1010603680,12,55
macos,Memory,940446198,13,55
macos,Memory,866744794,14,55
macos,Memory,867362067,15,55
macos,Memory,853396654,16,55
macos,Memory,855399506,17,55
macos,Memory,871049426,18,55
macos,Memory,864633163,19,55
macos,Memory,851879940,20,55
macos,Memory,814690723,21,55
macos,Memory,806071336,22,55
macos,Memory,806837369,23,55
macos,Memory,812359249,24,55
macos,Memory,909112145,25,55
macos,Memory,797209289,26,55
macos,Memory,797651562,27,55
macos,Memory,801560516,28,55
macos,Memory,817155589,29,55
macos,Memory,806817749,30,55
macos,Memory,802614977,31,55
macos,Memory,813568767,32,55
macos,Memory,822725189,33,55
macos,Memory,806994008,34,55
macos,Memory,807183049,35,55
macos,Memory,824167702,36,55
macos,Memory,808170371,37,55
macos,Memory,834045599,38,55
macos,Memory,830201713,39,55
macos,Memory,845420917,40,55
macos,Memory,804879875,41,55
macos,Memory,812720188,42,55
macos,Memory,795716800,43,55
macos,Memory,803597197,44,55
macos,Memory,806646875,45,55
macos,Memory,800385492,46,55
macos,Memory,797137901,47,55
macos,Memory,795814863,48,55
macos,Memory,795139612,49,55
macos,Memory,794409489,50,55
macos,Memory,821047950,51,55
macos,Memory,820910601,52,55
macos,Memory,934360354,53,55
macos,Memory,802903986,54,55
macos,Memory,795504720,55,55
macos,Memory,797398004,56,55
macos,Memory,787347257,57,55
macos,Memory,791732769,58,55
macos,Memory,786728573,59,55
macos,Memory,787899731,60,55
macos,Memory,787142081,61,55
macos,Memory,825507564,62,55
macos,Memory,790540995,63,55
macos,Memory,832715737,64,55
macos,Memory,804310060,65,55
macos,Memory,830328075,66,55
macos,Memory,868675165,67,55
macos,Memory,804307344,68,55
macos,Memory,804251900,69,55
macos,Memory,797996659,70,55
macos,Memory,774247588,71,55
macos,Memory,772152070,72,55
macos,Memory,810147603,73,55
macos,Memory,808669673,74,55
macos,Memory,790619960,75,55
macos,Memory,789648855,76,55
macos,Memory,795457866,77,55
macos,Memory,803397664,78,55
macos,Memory,800235258,79,55
macos,Memory,846996299,80,55
macos,Memory,837291921,81,55
macos,Memory,814298536,82,55
macos,Memory,802335471,83,55
macos,Memory,788008967,84,55
macos,Memory,797795829,85,55
macos,Memory,809276741,86,55
macos,Memory,909592945,87,55
macos,Memory,790338771,88,55
macos,Memory,798860668,89,55
macos,Memory,828984961,90,55
macos,Memory,804744618,91,55
macos,Memory,799532561,92,55
macos,Memory,810063222,93,55
macos,Memory,900108967,94,55
macos,Memory,862697941,95,55
macos,Memory,784187663,96,55
macos,Memory,807150524,97,55
macos,Memory,785831659,98,55
macos,Memory,789801913,99,55
macos,Memory,796889486,100,55
macos,Cpu,4020394732,1,56
macos,Cpu,4109964600,2,56
macos,Cpu,3985946800,3,56
macos,Cpu,4227054386,4,56
macos,Cpu,3974596336,5,56
macos,Cpu,4024971944,6,56
macos,Cpu,4125933024,7,56
macos,Cpu,3937884854,8,56
macos,Cpu,4046655356,9,56
macos,Cpu,4005962520,10,56
macos,Cpu,4177610048,11,56
macos,Cpu,4131464044,12,56
macos,Cpu,3997553472,13,56
macos,Cpu,3982508492,14,56
macos,Cpu,3994803478,15,56
macos,Cpu,4157753864,16,56
macos,Cpu,5162214276,17,56
macos,Cpu,4062679956,18,56
macos,Cpu,3962680652,19,56
macos,Cpu,4219905814,20,56
macos,Cpu,4008437318,21,56
macos,Cpu,4253362232,22,56
macos,Cpu,3950768924,23,56
macos,Cpu,3990950910,24,56
macos,Cpu,4129901572,25,56
macos,Cpu,4072156838,26,56
macos,Cpu,4024198320,27,56
macos,Cpu,4289116954,28,56
macos,Cpu,3944596996,29,56
macos,Cpu,4293759072,30,56
macos,Cpu,3984239770,31,56
macos,Cpu,4530339138,32,56
macos,Cpu,4534689120,33,56
macos,Cpu,4429012406,34,56
macos,Cpu,4335731412,35,56
macos,Cpu,4931934712,36,56
macos,Cpu,4699713634,37,56
macos,Cpu,4174991006,38,56
macos,Cpu,4039393946,39,56
macos,Cpu,4036835372,40,56
macos,Cpu,4183456302,41,56
macos,Cpu,4090806410,42,56
macos,Cpu,4165961298,43,56
macos,Cpu,4040915868,44,56
macos,Cpu,4019006116,45,56
macos,Cpu,4125772958,46,56
macos,Cpu,4004490644,47,56
macos,Cpu,4655753386,48,56
macos,Cpu,5132653948,49,56
macos,Cpu,4016370864,50,56
macos,Cpu,4700425460,51,56
macos,Cpu,4126564216,52,56
macos,Cpu,3983848562,53,56
macos,Cpu,4397992792,54,56
macos,Cpu,4005752084,55,56
macos,Cpu,4017449476,56,56
macos,Cpu,4253016762,57,56
macos,Cpu,3987413186,58,56
macos,Cpu,4436563622,59,56
macos,Cpu,4004253784,60,56
macos,Cpu,4087278170,61,56
macos,Cpu,4098365738,62,56
macos,Cpu,4008853950,63,56
macos,Cpu,4000401844,64,56
macos,Cpu,4095240514,65,56
macos,Cpu,3988609070,66,56
macos,Cpu,4073995000,67,56
macos,Cpu,4055298666,68,56
macos,Cpu,4059403126,69,56
macos,Cpu,4082570534,70,56
macos,Cpu,4009858686,71,56
macos,Cpu,4014114964,72,56
macos,Cpu,4072701768,73,56
macos,Cpu,4016358694,74,56
macos,Cpu,4035857748,75,56
macos,Cpu,4130211572,76,56
macos,Cpu,4026797526,77,56
macos,Cpu,4028322688,78,56
macos,Cpu,4078027494,79,56
macos,Cpu,4027126842,80,56
macos,Cpu,4119795632,81,56
macos,Cpu,4008466052,82,56
macos,Cpu,4076457724,83,56
macos,Cpu,4104408758,84,56
macos,Cpu,3971660094,85,56
macos,Cpu,4540696370,86,56
macos,Cpu,5487635652,87,56
macos,Cpu,5801203198,88,56
macos,Cpu,5750571938,89,56
macos,Cpu,6290524766,90,56
macos,Cpu,4934379720,91,56
macos,Cpu,5184582270,92,56
macos,Cpu,4174482200,93,56
macos,Cpu,4170584764,94,56
macos,Cpu,4018404528,95,56
macos,Cpu,4175628144,96,56
macos,Cpu,3954284808,97,56
macos,Cpu,3998253622,98,56
macos,Cpu,4028147614,99,56
macos,Cpu,4002572308,100,56
macos,Disk,8505600283,1,56
macos,Disk,8561428220,2,56
macos,Disk,8556540483,3,56
macos,Disk,9251702523,4,56
macos,Disk,8959923833,5,56
macos,Disk,8484750378,6,56
macos,Disk,8249836401,7,56
macos,Disk,8106275580,8,56
macos,Disk,7828053447,9,56
macos,Disk,6008430463,10,56
macos,Disk,7643633634,11,56
macos,Disk,6925039168,12,56
macos,Disk,7794362392,13,56
macos,Disk,8507144701,14,56
macos,Disk,8403910490,15,56
macos,Disk,8396013649,16,56
macos,Disk,7397395328,17,56
macos,Disk,6776527762,18,56
macos,Disk,8100476436,19,56
macos,Disk,8300822955,20,56
macos,Disk,7708398653,21,56
macos,Disk,8964425486,22,56
macos,Disk,10304068735,23,56
macos,Disk,8464117021,24,56
macos,Disk,7463696762,25,56
macos,Disk,8033834866,26,56
macos,Disk,8128478544,27,56
macos,Disk,8721145422,28,56
macos,Disk,7641973718,29,56
macos,Disk,7554525720,30,56
macos,Disk,7193125662,31,56
macos,Disk,6219431210,32,56
macos,Disk,7732406186,33,56
macos,Disk,8027921174,34,56
macos,Disk,8128303974,35,56
macos,Disk,8228320671,36,56
macos,Disk,8120292198,37,56
macos,Disk,7503768443,38,56
macos,Disk,5547801170,39,56
macos,Disk,5743996543,40,56
macos,Disk,6009516322,41,56
macos,Disk,6453241136,42,56
macos,Disk,7660651850,43,56
macos,Disk,7311152499,44,56
macos,Disk,6733750146,45,56
macos,Disk,7442468788,46,56
macos,Disk,7121380031,47,56
macos,Disk,7949257487,48,56
macos,Disk,7763717990,49,56
macos,Disk,8002149683,50,56
macos,Disk,8128378706,51,56
macos,Disk,7627613094,52,56
macos,Disk,7189902134,53,56
macos,Disk,6375543772,54,56
macos,Disk,7770720477,55,56
macos,Disk,7450279558,56,56
macos,Disk,7357678226,57,56
macos,Disk,8474804332,58,56
macos,Disk,7121753836,59,56
macos,Disk,8322091271,60,56
macos,Disk,7664431433,61,56
macos,Disk,7646933295,62,56
macos,Disk,7308585270,63,56
macos,Disk,7917379230,64,56
macos,Disk,7049941511,65,56
macos,Disk,7956878669,66,56
macos,Disk,7670339621,67,56
macos,Disk,7569793757,68,56
macos,Disk,6096913483,69,56
macos,Disk,6969875464,70,56
macos,Disk,7751123402,71,56
macos,Disk,7520622020,72,56
macos,Disk,7097440476,73,56
macos,Disk,7074587711,74,56
macos,Disk,6906170230,75,56
macos,Disk,6898730855,76,56
macos,Disk,6773582884,77,56
macos,Disk,7429033733,78,56
macos,Disk,8788365895,79,56
macos,Disk,8356710734,80,56
macos,Disk,8105936214,81,56
macos,Disk,7376171764,82,56
macos,Disk,6957042241,83,56
macos,Disk,6545223420,84,56
macos,Disk,8099402374,85,56
macos,Disk,7857355853,86,56
macos,Disk,6937271951,87,56
macos,Disk,6525878593,88,56
macos,Disk,5550782037,89,56
macos,Disk,5498571505,90,56
macos,Disk,6702473309,91,56
macos,Disk,5170769286,92,56
macos,Disk,5207945258,93,56
macos,Disk,5507625622,94,56
macos,Disk,5328577566,95,56
macos,Disk,4723063402,96,56
macos,Disk,5284999861,97,56
macos,Disk,5029950436,98,56
macos,Disk,5038106563,99,56
macos,Disk,5376927338,100,56
macos,Memory,980800194,1,56
macos,Memory,984111616,2,56
macos,Memory,1007932116,3,56
macos,Memory,1857095008,4,56
macos,Memory,959607734,5,56
macos,Memory,971884652,6,56
macos,Memory,949074360,7,56
macos,Memory,1027244114,8,56
macos,Memory,958859278,9,56
macos,Memory,971117528,10,56
macos,Memory,1051963812,11,56
macos,Memory,1105906108,12,56
macos,Memory,975132782,13,56
macos,Memory,992732376,14,56
macos,Memory,1671377118,15,56
macos,Memory,984563936,16,56
macos,Memory,990400216,17,56
macos,Memory,1040022806,18,56
macos,Memory,960518484,19,56
macos,Memory,988132234,20,56
macos,Memory,1004346430,21,56
macos,Memory,966637354,22,56
macos,Memory,880320986,23,56
macos,Memory,902485582,24,56
macos,Memory,901587516,25,56
macos,Memory,1053548012,26,56
macos,Memory,1228781584,27,56
macos,Memory,980438548,28,56
macos,Memory,967620882,29,56
macos,Memory,894895526,30,56
macos,Memory,904480166,31,56
macos,Memory,894637418,32,56
macos,Memory,887483370,33,56
macos,Memory,897216382,34,56
macos,Memory,874878200,35,56
macos,Memory,884391694,36,56
macos,Memory,876302294,37,56
macos,Memory,903346014,38,56
macos,Memory,996446198,39,56
macos,Memory,890980686,40,56
macos,Memory,895330726,41,56
macos,Memory,900326796,42,56
macos,Memory,918460732,43,56
macos,Memory,884691814,44,56
macos,Memory,914032140,45,56
macos,Memory,888068570,46,56
macos,Memory,906042962,47,56
macos,Memory,898745352,48,56
macos,Memory,896082240,49,56
macos,Memory,905593436,50,56
macos,Memory,966800756,51,56
macos,Memory,936887248,52,56
macos,Memory,874350628,53,56
macos,Memory,885375446,54,56
macos,Memory,888493508,55,56
macos,Memory,902500132,56,56
macos,Memory,879865714,57,56
macos,Memory,864359056,58,56
macos,Memory,878554628,59,56
macos,Memory,883435088,60,56
macos,Memory,914220002,61,56
macos,Memory,887593360,62,56
macos,Memory,887207160,63,56
macos,Memory,932254004,64,56
macos,Memory,874741130,65,56
macos,Memory,873921024,66,56
macos,Memory,879393608,67,56
macos,Memory,909976000,68,56
macos,Memory,888699608,69,56
macos,Memory,891945656,70,56
macos,Memory,901288258,71,56
macos,Memory,871494188,72,56
macos,Memory,878230024,73,56
macos,Memory,889186486,74,56
macos,Memory,865789262,75,56
macos,Memory,956455290,76,56
macos,Memory,904370540,77,56
macos,Memory,870996718,78,56
macos,Memory,886350866,79,56
macos,Memory,943819728,80,56
macos,Memory,867799280,81,56
macos,Memory,875307462,82,56
macos,Memory,891946290,83,56
macos,Memory,885400040,84,56
macos,Memory,885676856,85,56
macos,Memory,875234906,86,56
macos,Memory,870396128,87,56
macos,Memory,904797990,88,56
macos,Memory,984331042,89,56
macos,Memory,875289656,90,56
macos,Memory,879250956,91,56
macos,Memory,905317160,92,56
macos,Memory,862621184,93,56
macos,Memory,883699032,94,56
macos,Memory,875249714,95,56
macos,Memory,876031826,96,56
macos,Memory,881603798,97,56
macos,Memory,912516826,98,56
macos,Memory,884984488,99,56
macos,Memory,880683328,100,56
macos,Cpu,3991889416,1,57
macos,Cpu,3983553061,2,57
macos,Cpu,3917273699,3,57
macos,Cpu,3918905406,4,57
macos,Cpu,3903716895,5,57
macos,Cpu,3911695739,6,57
macos,Cpu,4019885696,7,57
macos,Cpu,3942408350,8,57
macos,Cpu,4011242684,9,57
macos,Cpu,4199147735,10,57
macos,Cpu,3976885472,11,57
macos,Cpu,4743084101,12,57
macos,Cpu,4075678631,13,57
macos,Cpu,4732964593,14,57
macos,Cpu,5023866715,15,57
macos,Cpu,4584077567,16,57
macos,Cpu,6129610401,17,57
macos,Cpu,6571769781,18,57
macos,Cpu,7689816839,19,57
macos,Cpu,8602729672,20,57
macos,Cpu,8344867472,21,57
macos,Cpu,7943304300,22,57
macos,Cpu,6726514160,23,57
macos,Cpu,4369365074,24,57
macos,Cpu,7237327746,25,57
macos,Cpu,6464915809,26,57
macos,Cpu,4769294562,27,57
macos,Cpu,4249306689,28,57
macos,Cpu,4390814113,29,57
macos,Cpu,4126574195,30,57
macos,Cpu,5008413623,31,57
macos,Cpu,4088435288,32,57
macos,Cpu,3963273281,33,57
macos,Cpu,4087300566,34,57
macos,Cpu,3916396920,35,57
macos,Cpu,3937793467,36,57
macos,Cpu,3889569975,37,57
macos,Cpu,3896747285,38,57
macos,Cpu,4032699708,39,57
macos,Cpu,3966369118,40,57
macos,Cpu,3915402502,41,57
macos,Cpu,3966115814,42,57
macos,Cpu,4012305783,43,57
macos,Cpu,3934009417,44,57
macos,Cpu,3911943904,45,57
macos,Cpu,3902097526,46,57
macos,Cpu,3924279866,47,57
macos,Cpu,3906555681,48,57
macos,Cpu,4060249029,49,57
macos,Cpu,3937765775,50,57
macos,Cpu,3926227582,51,57
macos,Cpu,3917891074,52,57
macos,Cpu,3847038239,53,57
macos,Cpu,3807609009,54,57
macos,Cpu,3847669903,55,57
macos,Cpu,3880679291,56,57
macos,Cpu,3973878491,57,57
macos,Cpu,4085683663,58,57
macos,Cpu,3940032890,59,57
macos,Cpu,3983066634,60,57
macos,Cpu,3951407448,61,57
macos,Cpu,3946357510,62,57
macos,Cpu,4475708715,63,57
macos,Cpu,3958245958,64,57
macos,Cpu,3954579078,65,57
macos,Cpu,3980508996,66,57
macos,Cpu,3979363578,67,57
macos,Cpu,4071470185,68,57
macos,Cpu,3970086495,69,57
macos,Cpu,3977503176,70,57
macos,Cpu,4014283511,71,57
macos,Cpu,3977875049,72,57
macos,Cpu,4021298046,73,57
macos,Cpu,3979300485,74,57
macos,Cpu,4030826151,75,57
macos,Cpu,4069597896,76,57
macos,Cpu,3975598842,77,57
macos,Cpu,3991010506,78,57
macos,Cpu,4041150472,79,57
macos,Cpu,3979607664,80,57
macos,Cpu,4012297947,81,57
macos,Cpu,3964578080,82,57
macos,Cpu,3942597630,83,57
macos,Cpu,3959646702,84,57
macos,Cpu,3968593869,85,57
macos,Cpu,4251054294,86,57
macos,Cpu,4084000921,87,57
macos,Cpu,4231098029,88,57
macos,Cpu,4304541659,89,57
macos,Cpu,3976513831,90,57
macos,Cpu,3960266953,91,57
macos,Cpu,3974095830,92,57
macos,Cpu,3973592426,93,57
macos,Cpu,3961601379,94,57
macos,Cpu,4001923852,95,57
macos,Cpu,3977273572,96,57
macos,Cpu,3982914174,97,57
macos,Cpu,3957790760,98,57
macos,Cpu,3965343004,99,57
macos,Cpu,4020301869,100,57
macos,Disk,20856284382,1,57
macos,Disk,19916650224,2,57
macos,Disk,22336177710,3,57
macos,Disk,20834827398,4,57
macos,Disk,21003354630,5,57
macos,Disk,19799984684,6,57
macos,Disk,16921214016,7,57
macos,Disk,17454859166,8,57
macos,Disk,18260182558,9,57
macos,Disk,20503390842,10,57
macos,Disk,22029052902,11,57
macos,Disk,21278387626,12,57
macos,Disk,21441903066,13,57
macos,Disk,17129642966,14,57
macos,Disk,16313200180,15,57
macos,Disk,11495847112,16,57
macos,Disk,15902458998,17,57
macos,Disk,16811331576,18,57
macos,Disk,16327323398,19,57
macos,Disk,18419234152,20,57
macos,Disk,23363010248,21,57
macos,Disk,24149182666,22,57
macos,Disk,22192430430,23,57
macos,Disk,23747838672,24,57
macos,Disk,20849189670,25,57
macos,Disk,20576490078,26,57
macos,Disk,23279811070,27,57
macos,Disk,17522076782,28,57
macos,Disk,19179049618,29,57
macos,Disk,21583134612,30,57
macos,Disk,19437324520,31,57
macos,Disk,18617747798,32,57
macos,Disk,14748506196,33,57
macos,Disk,17125685058,34,57
macos,Disk,18499969364,35,57
macos,Disk,19115181666,36,57
macos,Disk,17329671554,37,57
macos,Disk,18582888104,38,57
macos,Disk,19900631342,39,57
macos,Disk,16999853618,40,57
macos,Disk,20788486152,41,57
macos,Disk,20986665900,42,57
macos,Disk,20711716498,43,57
macos,Disk,18014294854,44,57
macos,Disk,12791103716,45,57
macos,Disk,9915360564,46,57
macos,Disk,15232213548,47,57
macos,Disk,14909191020,48,57
macos,Disk,13564696728,49,57
macos,Disk,15850791798,50,57
macos,Disk,20599804414,51,57
macos,Disk,22077907282,52,57
macos,Disk,22581685468,53,57
macos,Disk,20741842898,54,57
macos,Disk,15520089458,55,57
macos,Disk,21335486332,56,57
macos,Disk,16520791640,57,57
macos,Disk,17484354174,58,57
macos,Disk,13706968448,59,57
macos,Disk,13935166272,60,57
macos,Disk,16834680918,61,57
macos,Disk,17311145374,62,57
macos,Disk,12302190560,63,57
macos,Disk,17808995542,64,57
macos,Disk,19209945054,65,57
macos,Disk,17630333898,66,57
macos,Disk,16415241470,67,57
macos,Disk,18209048762,68,57
macos,Disk,18496222838,69,57
macos,Disk,18479479612,70,57
macos,Disk,17892816128,71,57
macos,Disk,20065056112,72,57
macos,Disk,21324584416,73,57
macos,Disk,22032451132,74,57
macos,Disk,21159886734,75,57
macos,Disk,17811505784,76,57
macos,Disk,19212314134,77,57
macos,Disk,17630617340,78,57
macos,Disk,17914090044,79,57
macos,Disk,16494741188,80,57
macos,Disk,18469905554,81,57
macos,Disk,19409320032,82,57
macos,Disk,17050995040,83,57
macos,Disk,16580524770,84,57
macos,Disk,17277031268,85,57
macos,Disk,20263047320,86,57
macos,Disk,22488361990,87,57
macos,Disk,21436375940,88,57
macos,Disk,21697795892,89,57
macos,Disk,20484493154,90,57
macos,Disk,19113451078,91,57
macos,Disk,18943582710,92,57
macos,Disk,17799958800,93,57
macos,Disk,14869588030,94,57
macos,Disk,10546867384,95,57
macos,Disk,9106602382,96,57
macos,Disk,10036314262,97,57
macos,Disk,6951774790,98,57
macos,Disk,5148761530,99,57
macos,Disk,5944509030,100,57
macos,Memory,794551069,1,57
macos,Memory,792109067,2,57
macos,Memory,818250743,3,57
macos,Memory,804574596,4,57
macos,Memory,794012976,5,57
macos,Memory,810304798,6,57
macos,Memory,804940392,7,57
macos,Memory,795459005,8,57
macos,Memory,790490826,9,57
macos,Memory,792049763,10,57
macos,Memory,795307937,11,57
macos,Memory,803302270,12,57
macos,Memory,801288950,13,57
macos,Memory,796075899,14,57
macos,Memory,799295420,15,57
macos,Memory,814155113,16,57
macos,Memory,824316402,17,57
macos,Memory,800389524,18,57
macos,Memory,816273257,19,57
macos,Memory,813731904,20,57
macos,Memory,766017586,21,57
macos,Memory,758171632,22,57
macos,Memory,761745694,23,57
macos,Memory,761049109,24,57
macos,Memory,763187802,25,57
macos,Memory,750541389,26,57
macos,Memory,757225186,27,57
macos,Memory,761965473,28,57
macos,Memory,761010217,29,57
macos,Memory,772575564,30,57
macos,Memory,766870059,31,57
macos,Memory,765100377,32,57
macos,Memory,763244679,33,57
macos,Memory,779256791,34,57
macos,Memory,764239464,35,57
macos,Memory,764036945,36,57
macos,Memory,764762126,37,57
macos,Memory,756270022,38,57
macos,Memory,755151210,39,57
macos,Memory,756630525,40,57
macos,Memory,757783892,41,57
macos,Memory,754763181,42,57
macos,Memory,750678080,43,57
macos,Memory,771277632,44,57
macos,Memory,765093697,45,57
macos,Memory,766943454,46,57
macos,Memory,763878717,47,57
macos,Memory,775042934,48,57
macos,Memory,761323393,49,57
macos,Memory,757307461,50,57
macos,Memory,766737791,51,57
macos,Memory,764075871,52,57
macos,Memory,760025394,53,57
macos,Memory,755248671,54,57
macos,Memory,764333712,55,57
macos,Memory,757682029,56,57
macos,Memory,770669709,57,57
macos,Memory,782964974,58,57
macos,Memory,769337228,59,57
macos,Memory,757161660,60,57
macos,Memory,756384049,61,57
macos,Memory,785495132,62,57
macos,Memory,758567390,63,57
macos,Memory,759102565,64,57
macos,Memory,759152211,65,57
macos,Memory,769294616,66,57
macos,Memory,768435079,67,57
macos,Memory,769306802,68,57
macos,Memory,766258552,69,57
macos,Memory,763023806,70,57
macos,Memory,774730442,71,57
macos,Memory,767885014,72,57
macos,Memory,772262312,73,57
macos,Memory,758336597,74,57
macos,Memory,757594874,75,57
macos,Memory,765942756,76,57
macos,Memory,767772360,77,57
macos,Memory,757317915,78,57
macos,Memory,759679526,79,57
macos,Memory,759218271,80,57
macos,Memory,763495150,81,57
macos,Memory,765107953,82,57
macos,Memory,771043788,83,57
macos,Memory,758107548,84,57
macos,Memory,754480773,85,57
macos,Memory,763653771,86,57
macos,Memory,799787144,87,57
macos,Memory,758296323,88,57
macos,Memory,768488850,89,57
macos,Memory,783213835,90,57
macos,Memory,778759275,91,57
macos,Memory,760472347,92,57
macos,Memory,758488754,93,57
macos,Memory,755813167,94,57
macos,Memory,761995895,95,57
macos,Memory,754032020,96,57
macos,Memory,773869076,97,57
macos,Memory,751297049,98,57
macos,Memory,760439335,99,57
macos,Memory,761481994,100,57
macos,Cpu,4004640930,1,58
macos,Cpu,3953247312,2,58
macos,Cpu,3959133491,3,58
macos,Cpu,4444660921,4,58
macos,Cpu,3960489531,5,58
macos,Cpu,4014903214,6,58
macos,Cpu,3967943987,7,58
macos,Cpu,3947694771,8,58
macos,Cpu,3963111095,9,58
macos,Cpu,3957282819,10,58
macos,Cpu,3951767247,11,58
macos,Cpu,4036147101,12,58
macos,Cpu,4204551145,13,58
macos,Cpu,4234725449,14,58
macos,Cpu,3981562764,15,58
macos,Cpu,3975714100,16,58
macos,Cpu,4981234208,17,58
macos,Cpu,4345346144,18,58
macos,Cpu,4063348269,19,58
macos,Cpu,4054806188,20,58
macos,Cpu,4051261581,21,58
macos,Cpu,4351238307,22,58
macos,Cpu,3984961882,23,58
macos,Cpu,4004165142,24,58
macos,Cpu,4099327101,25,58
macos,Cpu,3995398486,26,58
macos,Cpu,4143647288,27,58
macos,Cpu,4008570896,28,58
macos,Cpu,4182454626,29,58
macos,Cpu,4153581334,30,58
macos,Cpu,4017718699,31,58
macos,Cpu,4011619853,32,58
macos,Cpu,4075483161,33,58
macos,Cpu,3970452557,34,58
macos,Cpu,4019104808,35,58
macos,Cpu,4012081233,36,58
macos,Cpu,4021491532,37,58
macos,Cpu,4047469975,38,58
macos,Cpu,3979342125,39,58
macos,Cpu,4029107220,40,58
macos,Cpu,4032952910,41,58
macos,Cpu,4002072648,42,58
macos,Cpu,3948614415,43,58
macos,Cpu,4036196767,44,58
macos,Cpu,3983888227,45,58
macos,Cpu,3982186133,46,58
macos,Cpu,3980987130,47,58
macos,Cpu,3960777299,48,58
macos,Cpu,4014239908,49,58
macos,Cpu,3969004931,50,58
macos,Cpu,3950150734,51,58
macos,Cpu,4053674536,52,58
macos,Cpu,3967600895,53,58
macos,Cpu,3938453755,54,58
macos,Cpu,3970923792,55,58
macos,Cpu,3950958846,56,58
macos,Cpu,4038201669,57,58
macos,Cpu,3976274775,58,58
macos,Cpu,3967157456,59,58
macos,Cpu,4021612243,60,58
macos,Cpu,3963131529,61,58
macos,Cpu,3935877991,62,58
macos,Cpu,4195126758,63,58
macos,Cpu,4965031688,64,58
macos,Cpu,5913799359,65,58
macos,Cpu,4220703221,66,58
macos,Cpu,4057900394,67,58
macos,Cpu,4195193477,68,58
macos,Cpu,4009656401,69,58
macos,Cpu,4085518011,70,58
macos,Cpu,4014985506,71,58
macos,Cpu,4017245759,72,58
macos,Cpu,4135013360,73,58
macos,Cpu,4028079665,74,58
macos,Cpu,4019770747,75,58
macos,Cpu,4186967185,76,58
macos,Cpu,4019368038,77,58
macos,Cpu,4252921534,78,58
macos,Cpu,3987125338,79,58
macos,Cpu,3979789372,80,58
macos,Cpu,4119786826,81,58
macos,Cpu,3956925583,82,58
macos,Cpu,3942106272,83,58
macos,Cpu,4843151217,84,58
macos,Cpu,3996535536,85,58
macos,Cpu,4196481317,86,58
macos,Cpu,3945624834,87,58
macos,Cpu,3931684213,88,58
macos,Cpu,3927592529,89,58
macos,Cpu,3925092819,90,58
macos,Cpu,3924840112,91,58
macos,Cpu,3948839468,92,58
macos,Cpu,3900167035,93,58
macos,Cpu,3917145684,94,58
